date,Indianapolis Colts,New England Patriots
2015-01-19 01:05:11.470,367.41,3716.598
2015-01-19 01:05:27.276,368.2118,5426.834
2015-01-19 01:05:43.643,20.16275,22333.14
2015-01-19 01:06:00.060,292.3736,6330.545
2015-01-19 01:06:16.057,3021.883,9457.749
2015-01-19 01:06:32.101,634.2847,10564.81
2015-01-19 01:06:48.710,0,5323.971
2015-01-19 01:07:04.628,40.97142,3928.168
2015-01-19 01:07:20.810,110.6077,1787.855
2015-01-19 01:07:36.574,31.20957,7326.713
2015-01-19 01:07:52.457,0,2809.82
2015-01-19 01:08:09.056,97.92296,3675.563
2015-01-19 01:08:25.177,0,2620.37
2015-01-19 01:08:41.273,41.00315,11555.88
2015-01-19 01:08:57.191,235.6216,6527.559
2015-01-19 01:09:13.056,0,3655.435
2015-01-19 01:09:29.456,0,1119.61
2015-01-19 01:09:45.422,342.1202,679.1673
2015-01-19 01:10:02.076,26.65985,0
2015-01-19 01:10:18.012,150.6033,602.6391
2015-01-19 01:10:33.802,0,2678.486
2015-01-19 01:10:49.785,0,961.0705
2015-01-19 01:11:05.504,0,2932.097
2015-01-19 01:11:21.713,15.88016,24077.62
2015-01-19 01:11:37.488,10.34539,3488.527
2015-01-19 01:11:53.341,0,17965.56
2015-01-19 01:12:09.465,0,17211.84
2015-01-19 01:12:25.334,0,6049.893
2015-01-19 01:12:41.340,149.939,2249.084
2015-01-19 01:12:57.166,0,758.2387
2015-01-19 01:13:13.151,0,49715.05
2015-01-19 01:13:28.916,0,28859.88
2015-01-19 01:13:45.119,0,7856.01
2015-01-19 01:14:00.958,0,2272.956
2015-01-19 01:14:16.787,0,5348.286
2015-01-19 01:14:33.001,126.0446,5886.832
2015-01-19 01:14:48.761,22.84212,0
2015-01-19 01:15:10.474,0,552.6647
2015-01-19 01:15:26.365,0,109.7595
2015-01-19 01:15:42.082,0,136.7814
2015-01-19 01:15:57.910,28.92352,3980.301
2015-01-19 01:16:13.716,0,3890.861
2015-01-19 01:16:29.469,0,714.929
2015-01-19 01:16:45.914,0,3143.102
2015-01-19 01:17:01.821,17.46435,3614.857
2015-01-19 01:17:17.498,0,6922.355
2015-01-19 01:17:33.284,0,0
2015-01-19 01:17:49.117,0,5788.423
2015-01-19 01:18:05.006,198.9725,2205.351
2015-01-19 01:18:21.384,9.561307,19828.25
2015-01-19 01:18:38.268,0,7693.368
