date,Draw,France,Scotland
2015-02-07 18:05:59.855,69.49466,10862.38,154.4532
2015-02-07 18:06:15.688,14.96834,521.6942,910.1132
2015-02-07 18:06:31.616,52.88743,3491.55,545.8254
2015-02-07 18:06:47.599,30.44465,2938.04,935.0375
2015-02-07 18:07:03.319,0,3565.267,38.16957
2015-02-07 18:07:19.024,0.3056333,2311.199,71.78561
2015-02-07 18:07:34.954,30.39562,2923.516,353.3726
2015-02-07 18:07:50.686,10.48775,1679.222,113.0389
2015-02-07 18:08:06.488,14.65619,1590.12,148.1186
2015-02-07 18:08:23.074,3.436801,905.0001,40.08395
2015-02-07 18:08:38.865,378.3508,12246.1,1025.628
2015-02-07 18:08:57.946,126.0307,17673.73,210.0511
2015-02-07 18:09:14.429,44.666,4427.03,904.5683
2015-02-07 18:09:30.130,15.28578,2759.083,81.32036
2015-02-07 18:09:45.946,98.63354,986.7148,834.5915
2015-02-07 18:10:02.248,61.46346,9371.485,451.37
2015-02-07 18:10:18.074,94.74225,359.7476,352.8476
2015-02-07 18:10:33.893,41.0025,1121.329,257.4699
2015-02-07 18:10:49.675,13.53461,2929.331,241.2659
2015-02-07 18:11:06.068,168.6561,2728.839,491.5842
2015-02-07 18:11:22.878,634.2406,0,78.52162
2015-02-07 18:11:44.002,859.0095,2524.226,285.4276
2015-02-07 18:11:59.599,185.5428,264.6764,7.694081
2015-02-07 18:12:15.272,199.8733,605.5153,88.54757
2015-02-07 18:12:31.088,225.6815,2182.65,370.0661
2015-02-07 18:12:46.820,308.3589,4731.678,681.6695
2015-02-07 18:13:02.517,56.53302,5895.793,451.8819
2015-02-07 18:13:18.430,38.23127,2631.548,34.87567
2015-02-07 18:13:34.340,173.5961,7319.924,212.6297
2015-02-07 18:13:50.051,92.95256,2437.847,45.82706
2015-02-07 18:14:06.427,64.22814,2730.227,260.7963
2015-02-07 18:14:22.196,1.141479,9562.091,161.367
2015-02-07 18:14:37.853,6.744407,3270.539,553.4629
2015-02-07 18:14:53.649,12.23148,3137.982,603.597
2015-02-07 18:15:10.425,31.22311,6477.382,103.1829
2015-02-07 18:15:26.048,29.41646,4117.844,0
2015-02-07 18:15:41.831,37.90263,400.7718,215.6306
2015-02-07 18:15:57.412,12.78461,950.0276,102.893
2015-02-07 18:16:13.055,1.035642,235.2442,138.0856
2015-02-07 18:16:28.867,2.959647,4716.235,35.09838
2015-02-07 18:16:44.924,52.31496,3371.101,39.19885
2015-02-07 18:17:00.644,117.0206,4392.739,313.9634
2015-02-07 18:17:16.485,64.39271,1521.941,184.1631
2015-02-07 18:17:32.243,55.2468,166.6542,14.43042
2015-02-07 18:17:48.107,76.28795,8643.989,240.3997
2015-02-07 18:18:03.838,294.5481,9730.156,92.63982
2015-02-07 18:18:19.688,35.50795,13125.9,37.85495
2015-02-07 18:18:35.727,131.3097,1529.253,124.3514
2015-02-07 18:18:51.806,52.5785,27807.61,221.5835
2015-02-07 18:19:07.510,79.54266,3430.802,0
2015-02-07 18:19:23.552,104.3155,15160.16,130.0858
2015-02-07 18:19:39.250,16.55009,5139.625,204.5255
2015-02-07 18:19:55.099,40.47014,5239.198,202.8428
2015-02-07 18:20:11.872,66.17693,6380.065,282.5576
2015-02-07 18:20:27.644,15.90104,5896.622,104.0795
2015-02-07 18:20:43.449,24.2208,1083.368,59.60292
2015-02-07 18:20:59.265,18.77891,15007.2,36.53352
2015-02-07 18:21:15.681,1.242697,2852.685,21.92996
2015-02-07 18:21:32.324,13.19423,284.7936,19.8995
2015-02-07 18:21:48.094,13.88747,3309.518,268.4658
2015-02-07 18:22:03.984,69.0243,2616.316,77.93554
2015-02-07 18:22:19.656,33.4234,2797.918,29.47998
2015-02-07 18:22:35.708,11.3998,9864.005,347.5258
2015-02-07 18:22:51.932,14.75648,11555.47,380.3398
2015-02-07 18:23:08.016,34.65565,22190.77,485.664
