date,Dallas Cowboys,Green Bay Packers
2015-01-11 20:32:32.391,4587.826,51.98866
2015-01-11 20:32:48.215,9427.33,779.4366
2015-01-11 20:33:05.577,28009.28,11411.15
2015-01-11 20:33:21.218,15025.43,2828.385
2015-01-11 20:33:37.178,3645.108,238.1951
2015-01-11 20:33:52.876,3117.514,5103.528
2015-01-11 20:34:08.607,1949.947,2501.686
2015-01-11 20:34:24.482,1490.971,856.9398
2015-01-11 20:34:40.236,4985.301,1208.355
2015-01-11 20:34:56.379,2416.684,1043.681
2015-01-11 20:35:12.002,360.9978,19551.26
2015-01-11 20:35:27.937,696.5766,6766.847
2015-01-11 20:35:43.574,238.0141,5174.688
2015-01-11 20:35:59.241,237.5166,420.3837
2015-01-11 20:36:16.010,60.82871,1786.181
2015-01-11 20:36:31.970,139.0953,6388.721
2015-01-11 20:36:48.001,2062.098,6357.603
2015-01-11 20:37:04.305,5901.618,3659.844
2015-01-11 20:37:20.090,672.6468,10981.78
2015-01-11 20:37:35.880,5174.961,17399.9
2015-01-11 20:37:51.617,0,1205.786
2015-01-11 20:38:07.929,357.8585,2859.373
2015-01-11 20:38:24.168,102.2703,1108.163
2015-01-11 20:38:39.890,125.7049,987.5885
2015-01-11 20:38:55.617,1121.991,5513.431
2015-01-11 20:39:11.960,354.5999,2375.037
2015-01-11 20:39:28.033,0,869.9101
2015-01-11 20:39:43.824,67.02558,2594.468
2015-01-11 20:39:59.618,41.33225,4002.276
2015-01-11 20:40:44.606,311.5729,8621.415
2015-01-11 20:41:05.417,52.55866,13642.13
2015-01-11 20:41:21.185,368.9641,14886.16
2015-01-11 20:41:37.036,197.8092,27872.59
2015-01-11 20:41:52.837,460.5818,14509.26
2015-01-11 20:42:08.966,522.1757,34924.87
2015-01-11 20:42:24.648,165.8946,17501.03
2015-01-11 20:42:40.430,120.0213,16669.85
2015-01-11 20:42:56.237,64.53021,3173.368
2015-01-11 20:43:11.991,575.2948,16248.45
2015-01-11 20:43:32.810,255.02,8999.161
2015-01-11 20:43:48.588,23.882,2468.896
2015-01-11 20:44:04.957,70.00867,14795.62
2015-01-11 20:44:20.601,2127.363,13655.47
2015-01-11 20:44:36.422,0,8757.036
2015-01-11 20:44:52.240,2614.137,30202.3
2015-01-11 20:45:08.004,371.2807,32981.75
2015-01-11 20:45:23.876,140.8595,22338.89
2015-01-11 20:45:40.238,589.8577,4322.726
2015-01-11 20:45:56.054,79.47792,3788.801
2015-01-11 20:46:11.785,236.0528,1003.558
2015-01-11 20:46:27.601,378.2156,3232.093
2015-01-11 20:46:43.482,7993.595,12281.22
2015-01-11 20:46:59.208,9268.901,30617.56
2015-01-11 20:47:15.075,7165.559,29477.79
2015-01-11 20:47:31.118,2580.969,19305.71
2015-01-11 20:47:46.872,9979.79,11946.78
2015-01-11 20:48:03.361,2940.659,5126.267
2015-01-11 20:48:18.984,246.661,2514.306
2015-01-11 20:48:34.877,227.7296,38668.01
2015-01-11 20:48:50.774,297.2929,6219.902
2015-01-11 20:49:06.684,710.5422,38990.36
2015-01-11 20:49:23.186,184.1666,7537.67
2015-01-11 20:49:39.000,27457.65,104227
2015-01-11 20:49:59.793,8165.191,45040.49
2015-01-11 20:50:15.637,17559.5,91438.71
2015-01-11 20:50:31.861,575.5967,19120.51
2015-01-11 20:50:49.256,1236.97,1914.352
2015-01-11 20:51:05.007,393.0774,602.0914
2015-01-11 20:51:20.787,1373.036,3241.888
2015-01-11 20:51:37.085,5169.026,15605.12
2015-01-11 20:51:52.869,1982.228,5679.115
2015-01-11 20:52:08.591,1387.761,11.90687
2015-01-11 20:52:25.197,577.8677,831.771
2015-01-11 20:52:41.017,0,18370.32
2015-01-11 20:52:57.204,468.5059,7138.052
2015-01-11 20:53:13.057,628.2061,3442.664
2015-01-11 20:53:29.500,0,12039.58
2015-01-11 20:53:45.200,49.68136,2307.088
2015-01-11 20:54:01.021,2318.511,815.88
2015-01-11 20:54:16.826,8618.555,236.9262
2015-01-11 20:54:32.921,6447.022,1880.058
2015-01-11 20:54:48.620,10776.77,3009.399
2015-01-11 20:55:09.458,2515.976,730.5979
2015-01-11 20:55:25.292,4703.415,18965.23
2015-01-11 20:55:41.029,5305.128,2112.512
2015-01-11 20:55:58.020,14852.42,3784.71
2015-01-11 20:56:13.897,13857.33,5807.734
2015-01-11 20:56:30.051,3422.931,4466.592
2015-01-11 20:56:45.795,2050.986,1066.385
2015-01-11 20:57:02.117,9829.842,3119.59
2015-01-11 20:57:17.929,654.3589,2299.534
2015-01-11 20:57:33.636,1380.552,1275.846
2015-01-11 20:57:49.428,1748.711,15865.26
2015-01-11 20:58:05.246,2261.402,31022.79
2015-01-11 20:58:21.121,696.7306,18030.79
2015-01-11 20:58:36.889,167.8822,10834.6
2015-01-11 20:58:52.933,134.4784,30630.79
2015-01-11 20:59:11.931,3048.952,24070.99
2015-01-11 20:59:28.205,3761.048,56563.09
2015-01-11 20:59:43.984,181.1088,24069.26
2015-01-11 20:59:59.849,2590.851,10081.04
2015-01-11 21:00:15.693,679.7674,14944.54
2015-01-11 21:00:31.556,535.8258,44119.28
2015-01-11 21:00:53.328,-155.2038,11752.94
2015-01-11 21:01:13.008,64.54551,44189.56
2015-01-11 21:01:29.469,200.7949,35347.92
2015-01-11 21:01:45.207,215.4084,91566.26
2015-01-11 21:02:01.112,113.3936,14766.4
2015-01-11 21:02:16.814,96.18297,25255.96
2015-01-11 21:02:36.085,309.8773,24927.36
2015-01-11 21:02:51.865,535.8894,18771.87
2015-01-11 21:03:08.033,6.308886,27755.61
2015-01-11 21:03:23.938,496.0465,12900.08
2015-01-11 21:03:41.127,496.4147,20040.22
2015-01-11 21:03:56.905,83.31721,12990.34
2015-01-11 21:04:13.154,308.0712,3724.29
2015-01-11 21:04:28.898,380.2731,21345.64
2015-01-11 21:04:44.654,154.7921,4367.918
2015-01-11 21:05:00.890,119.0726,21668.15
2015-01-11 21:05:17.689,64.29016,12578.44
2015-01-11 21:05:33.591,228.4959,589.6521
2015-01-11 21:05:49.757,22.15718,13091.03
2015-01-11 21:06:06.075,218.9972,2484.383
2015-01-11 21:06:26.860,440.4059,15534.41
2015-01-11 21:06:42.697,823.7491,22213.53
2015-01-11 21:06:58.470,421.7162,34195.26
2015-01-11 21:07:19.947,703.664,16504.87
2015-01-11 21:07:35.678,1.67823,7149.413
2015-01-11 21:07:51.502,23.20492,32418.72
2015-01-11 21:08:07.358,249.9015,9347.503
2015-01-11 21:08:23.125,52.55153,69774.89
2015-01-11 21:08:38.883,83.69241,10784.21
2015-01-11 21:08:54.878,101.5417,13906.75
2015-01-11 21:09:11.210,33.79916,2171.559
2015-01-11 21:09:27.070,106.0053,4487.332
2015-01-11 21:09:43.630,22.02823,499.9829
2015-01-11 21:09:59.438,19.28109,541.3886
2015-01-11 21:10:15.699,11.88146,359.3958
2015-01-11 21:10:31.467,35.65516,485.3592
2015-01-11 21:10:48.195,0.6097323,1452.167
2015-01-11 21:11:04.013,59.21073,0
2015-01-11 21:11:23.338,2.421828,684.4147
2015-01-11 21:11:39.231,0,0
2015-01-11 21:11:55.101,0,0
2015-01-11 21:12:10.875,0,0
