date,Dallas Cowboys,Green Bay Packers
2015-01-11 20:31:44.612,59.8801,40.28455
2015-01-11 20:32:00.710,58.63895,41.19996
2015-01-11 20:32:16.764,58.55764,40.98361
2015-01-11 20:32:32.391,54.4164,46.4271
2015-01-11 20:32:48.215,54.00635,46.30698
2015-01-11 20:33:05.577,52.50168,47.73609
2015-01-11 20:33:21.218,51.02469,48.56652
2015-01-11 20:33:37.178,50.90635,49.50495
2015-01-11 20:33:52.876,51.3757,48.57913
2015-01-11 20:34:08.607,51.06118,48.96049
2015-01-11 20:34:24.482,51.22264,48.8338
2015-01-11 20:34:40.236,51.23789,48.62186
2015-01-11 20:34:56.379,50.46703,49.91368
2015-01-11 20:35:12.002,45.66441,54.25524
2015-01-11 20:35:27.937,46.17764,56.1048
2015-01-11 20:35:43.574,46.05965,56.84088
2015-01-11 20:35:59.241,44.71998,56.4208
2015-01-11 20:36:16.010,44.71998,56.87719
2015-01-11 20:36:31.970,43.10345,57.36176
2015-01-11 20:36:48.001,42.01168,58.2079
2015-01-11 20:37:04.305,42.37288,58.03303
2015-01-11 20:37:20.090,42.62337,57.27559
2015-01-11 20:37:35.880,42.61593,57.22435
2015-01-11 20:37:51.617,42.61593,56.78532
2015-01-11 20:38:07.929,43.10345,56.57936
2015-01-11 20:38:24.168,43.91532,56.51914
2015-01-11 20:38:39.890,43.85965,55.76918
2015-01-11 20:38:55.617,42.76977,57.75441
2015-01-11 20:39:11.960,40.76346,60.04401
2015-01-11 20:39:28.033,40.76346,57.7063
2015-01-11 20:39:43.824,42.96403,58.7368
2015-01-11 20:39:59.618,45.45455,58.04666
2015-01-11 20:40:44.606,39.48252,62.98739
2015-01-11 20:41:05.417,37.78019,62.44656
2015-01-11 20:41:21.185,37.02994,65.27983
2015-01-11 20:41:37.036,33.67285,66.37545
2015-01-11 20:41:52.837,33.38839,66.19339
2015-01-11 20:42:08.966,33.346,66.11474
2015-01-11 20:42:24.648,33.82858,66.68822
2015-01-11 20:42:40.430,33.5915,67.42416
2015-01-11 20:42:56.237,31.05023,69.33823
2015-01-11 20:43:11.991,32.28178,68.50938
2015-01-11 20:43:32.810,35.8532,67.18146
2015-01-11 20:43:48.588,33.33333,66.71188
2015-01-11 20:44:04.957,32.84326,68.04171
2015-01-11 20:44:20.601,32.65519,67.8546
2015-01-11 20:44:36.422,32.65519,68.1311
2015-01-11 20:44:52.240,31.1667,69.58405
2015-01-11 20:45:08.004,28.48254,71.24059
2015-01-11 20:45:23.876,29.13578,71.17392
2015-01-11 20:45:40.238,29.5363,70.80908
2015-01-11 20:45:56.054,30.43289,70.12347
2015-01-11 20:46:11.785,30.42623,68.94058
2015-01-11 20:46:27.601,33.33333,67.28313
2015-01-11 20:46:43.482,31.59037,68.13228
2015-01-11 20:46:59.208,30.78987,69.42304
2015-01-11 20:47:15.075,30.63828,69.58799
2015-01-11 20:47:31.118,30.3008,70.25992
2015-01-11 20:47:46.872,30.46458,69.64223
2015-01-11 20:48:03.361,29.92014,69.87968
2015-01-11 20:48:18.984,30.30303,69.85368
2015-01-11 20:48:34.877,30.00413,69.98532
2015-01-11 20:48:50.774,29.68845,70.41501
2015-01-11 20:49:06.684,29.43023,71.04141
2015-01-11 20:49:23.186,28.96885,70.94282
2015-01-11 20:49:39.000,29.48768,70.52335
2015-01-11 20:49:59.793,33.30328,67.39714
2015-01-11 20:50:15.637,33.31488,66.89409
2015-01-11 20:50:31.861,33.27998,66.68718
2015-01-11 20:50:49.256,35.00205,65.1677
2015-01-11 20:51:05.007,37.67775,62.16237
2015-01-11 20:51:20.787,38.18988,61.93724
2015-01-11 20:51:37.085,39.95662,60.51853
2015-01-11 20:51:52.869,39.03847,60.7747
2015-01-11 20:52:08.591,38.43112,61.34969
2015-01-11 20:52:25.197,37.30301,62.18546
2015-01-11 20:52:41.017,37.30301,66.95579
2015-01-11 20:52:57.204,33.16818,66.56475
2015-01-11 20:53:13.057,29.40635,70.66478
2015-01-11 20:53:29.500,29.40635,70.61573
2015-01-11 20:53:45.200,32.91139,69.34205
2015-01-11 20:54:01.021,47.12572,58.56825
2015-01-11 20:54:16.826,55.82878,42.25577
2015-01-11 20:54:32.921,57.93393,42.01777
2015-01-11 20:54:48.620,58.31463,40.99606
2015-01-11 20:55:09.458,51.1247,49.93388
2015-01-11 20:55:25.292,49.77272,50.86692
2015-01-11 20:55:41.029,49.85178,50.05376
2015-01-11 20:55:58.020,50.18288,49.32923
2015-01-11 20:56:13.897,50.9457,49.52513
2015-01-11 20:56:30.051,50.69572,48.67701
2015-01-11 20:56:45.795,51.02792,48.77954
2015-01-11 20:57:02.117,50.77945,49.75171
2015-01-11 20:57:17.929,48.82871,52.47153
2015-01-11 20:57:33.636,46.95196,58.48063
2015-01-11 20:57:49.428,36.42621,70.77229
2015-01-11 20:58:05.246,21.70472,78.42678
2015-01-11 20:58:21.121,19.78523,81.7822
2015-01-11 20:58:36.889,20.12012,79.95992
2015-01-11 20:58:52.933,21.2766,80.01297
2015-01-11 20:59:11.931,23.16372,78.10726
2015-01-11 20:59:28.205,21.31503,78.68942
2015-01-11 20:59:43.984,19.5671,81.4778
2015-01-11 20:59:59.849,20.93141,79.97658
2015-01-11 21:00:15.693,19.44761,81.06739
2015-01-11 21:00:31.556,18.26098,81.66653
2015-01-11 21:00:53.328,47.59998,63.83132
2015-01-11 21:01:13.008,5.714286,94.33962
2015-01-11 21:01:29.469,4.761905,95.41699
2015-01-11 21:01:45.207,5.420251,95.6462
2015-01-11 21:02:01.112,4.646705,95.88063
2015-01-11 21:02:16.814,5.249627,93.23095
2015-01-11 21:02:36.085,7.407407,92.75336
2015-01-11 21:02:51.865,7.406855,92.96596
2015-01-11 21:03:08.033,10,91.08873
2015-01-11 21:03:23.938,10,90.60326
2015-01-11 21:03:41.127,10,89.94995
2015-01-11 21:03:56.905,10.52806,90.09709
2015-01-11 21:04:13.154,10.06311,89.62989
2015-01-11 21:04:28.898,10.13678,90.38638
2015-01-11 21:04:44.654,9.818603,90.14328
2015-01-11 21:05:00.890,9.160569,90.92047
2015-01-11 21:05:17.689,9.090909,91.48814
2015-01-11 21:05:33.591,9.635947,90.60614
2015-01-11 21:05:49.757,10.6383,89.27876
2015-01-11 21:06:06.075,10.74766,88.77912
2015-01-11 21:06:26.860,10.79762,89.55222
2015-01-11 21:06:42.697,9.090909,89.92194
2015-01-11 21:06:58.470,10.22033,89.92747
2015-01-11 21:07:19.947,9.835931,90.1107
2015-01-11 21:07:35.678,9.52381,88.79526
2015-01-11 21:07:51.502,10.86957,89.33997
2015-01-11 21:08:07.358,10.56363,89.68966
2015-01-11 21:08:23.125,7.309879,93.00747
2015-01-11 21:08:38.883,7.309879,99.0099
2015-01-11 21:08:54.878,0.5,99.0099
2015-01-11 21:09:11.210,0.3568353,99.0099
2015-01-11 21:09:27.070,0.1531081,99.0099
2015-01-11 21:09:43.630,0.1,99.0099
2015-01-11 21:09:59.438,0.1,99.0099
2015-01-11 21:10:15.699,0.1,99.0099
2015-01-11 21:10:31.467,0.1,99.0099
2015-01-11 21:10:48.195,0.1,99.0099
2015-01-11 21:11:04.013,0.1,99.0099
2015-01-11 21:11:23.338,0.1,99.0099
2015-01-11 21:11:39.231,0.1,99.0099
2015-01-11 21:11:55.101,0.1,99.0099
2015-01-11 21:12:10.875,0.1,99.0099
