date,New England Patriots,Seattle Seahawks
2015-02-02 00:07:17.141,54.54545,0.1976285
2015-02-02 00:07:33.069,55.86592,0.3103662
2015-02-02 00:07:49.017,55.24862,0.3035638
2015-02-02 00:08:04.943,58.13953,0.6682705
2015-02-02 00:08:21.249,57.80347,0.1763496
2015-02-02 00:08:39.032,57.47126,0.9495252
2015-02-02 00:08:55.016,55.55556,0.3069368
2015-02-02 00:09:11.409,55.86592,0.3103662
2015-02-02 00:09:27.309,54.64481,1.373781
2015-02-02 00:09:43.029,54.05405,0.2906132
2015-02-02 00:09:58.991,54.12844,0.3649995
2015-02-02 00:10:15.282,60.60606,0.2886003
2015-02-02 00:10:31.054,60.60606,0.3650968
2015-02-02 00:10:50.226,59.88024,1.897046
2015-02-02 00:11:15.441,59.34959,0.1779959
2015-02-02 00:11:31.605,65.35948,0.4244122
2015-02-02 00:11:47.463,63.29114,0.3980575
2015-02-02 00:12:03.563,62.68657,0.1865672
2015-02-02 00:12:19.256,62.96296,0.0698812
2015-02-02 00:12:35.700,63.23529,0.2723312
2015-02-02 00:12:51.849,63.23529,0.2723312
2015-02-02 00:13:07.869,62.96296,0.0698812
2015-02-02 00:13:23.924,62.96296,0.0698812
2015-02-02 00:13:40.586,63.23529,0.2723312
2015-02-02 00:13:56.997,63.69427,0.4031283
2015-02-02 00:14:13.003,63.50365,0.2125104
2015-02-02 00:14:28.884,63.69427,0.1906179
2015-02-02 00:14:44.671,64.02878,0.260661
2015-02-02 00:15:00.782,64.02878,0.260661
2015-02-02 00:15:17.132,64.02878,0.260661
2015-02-02 00:15:33.172,64.02878,0.260661
2015-02-02 00:15:49.007,64.10256,0.07378712
2015-02-02 00:16:05.085,64.28571,0.1831502
2015-02-02 00:16:23.552,64.93506,0.3960578
2015-02-02 00:16:39.272,64.78873,0.2497253
2015-02-02 00:16:55.032,65.35948,0.4244122
2015-02-02 00:17:10.921,65.27778,0.2428127
2015-02-02 00:17:26.800,66.21622,0.2298217
2015-02-02 00:17:42.729,67.56757,0.4534736
2015-02-02 00:17:58.726,68.02721,0.4596433
2015-02-02 00:18:14.719,67.56757,0.9009009
2015-02-02 00:18:30.608,67.74194,0.1743679
2015-02-02 00:18:47.324,68.02721,0.4596433
2015-02-02 00:19:03.082,67.74194,0.1743679
2015-02-02 00:19:19.187,69.93007,0.4856255
2015-02-02 00:19:35.794,69.93007,0.2331002
2015-02-02 00:19:52.060,69.44444,0.4789272
2015-02-02 00:20:07.812,69.69697,0.2525253
2015-02-02 00:20:23.973,69.69697,0.2525253
2015-02-02 00:20:39.634,69.69697,0.2525253
2015-02-02 00:20:55.497,69.69697,0.2525253
2015-02-02 00:21:11.216,69.69697,0.2525253
2015-02-02 00:21:28.968,69.93007,0.2331002
2015-02-02 00:21:45.164,69.93007,0.2331002
2015-02-02 00:22:00.889,70.14925,0.2191838
2015-02-02 00:22:16.786,70.42254,0.2732815
2015-02-02 00:22:32.445,70.42254,0.2732815
2015-02-02 00:22:48.850,70.92199,0.4994506
2015-02-02 00:23:05.253,69.69697,0.4662005
2015-02-02 00:23:21.016,69.93007,0.2331002
2015-02-02 00:23:36.947,69.23077,0.265252
2015-02-02 00:23:52.733,71.01449,0.09250694
2015-02-02 00:24:08.422,70.42254,0.4924653
2015-02-02 00:24:24.310,67.56757,0.3544528
2015-02-02 00:24:40.450,65.78947,0.2722323
2015-02-02 00:24:56.205,65.98639,0.1969209
2015-02-02 00:25:12.133,65.35948,0.4244122
2015-02-02 00:25:27.854,64.51613,0.4135649
2015-02-02 00:25:43.612,66.22517,0.7079242
2015-02-02 00:25:59.418,66.21622,0.2298217
2015-02-02 00:26:15.528,66.21622,0.2298217
2015-02-02 00:26:34.864,65.98639,0.1969209
2015-02-02 00:26:51.040,66.44295,0.4565585
2015-02-02 00:27:06.853,66.22517,0.238771
2015-02-02 00:27:22.751,66.21622,0.2298217
2015-02-02 00:27:38.422,66.66667,0.2237136
2015-02-02 00:27:55.018,67.56757,0.9009009
2015-02-02 00:28:11.061,66.66667,0.2237136
2015-02-02 00:28:27.185,67.56757,0.9009009
2015-02-02 00:28:42.988,67.11409,0.4474273
2015-02-02 00:28:58.983,67.74194,0.5288207
2015-02-02 00:29:14.985,69.93007,0.9645527
2015-02-02 00:29:30.957,69.23077,0.265252
2015-02-02 00:29:47.302,71.42857,1.498501
2015-02-02 00:30:03.069,65.78947,0.4299966
2015-02-02 00:30:18.805,65.27778,0.2428127
2015-02-02 00:30:34.628,65.03497,0.0999001
2015-02-02 00:30:50.505,64.78873,0.2726034
2015-02-02 00:31:06.184,58.33333,3.985507
2015-02-02 00:31:28.389,56.49718,0.3173999
2015-02-02 00:31:51.249,59.52381,0.7002801
2015-02-02 00:32:07.096,59.01639,0.192864
2015-02-02 00:32:22.990,58.47953,0.1461988
2015-02-02 00:32:38.891,58.47953,0.8524135
2015-02-02 00:32:54.621,51.81347,0.3571608
2015-02-02 00:33:10.762,51.45631,0.1742594
2015-02-02 00:33:26.412,51.45631,0.1742594
2015-02-02 00:33:42.276,51.81347,0.2670798
2015-02-02 00:33:58.281,53.7037,0.7936508
2015-02-02 00:34:14.041,52.63158,0.275558
2015-02-02 00:34:29.847,52.35602,0.2726876
2015-02-02 00:34:46.246,52.83019,0.1986097
2015-02-02 00:35:02.529,53.19149,0.2814365
2015-02-02 00:35:18.785,53.27103,0.07953868
2015-02-02 00:35:34.633,53.19149,0.2814365
2015-02-02 00:35:50.721,53.47594,0.2049078
2015-02-02 00:36:06.814,53.27103,0.07953868
2015-02-02 00:36:23.038,52.91005,0.07986423
2015-02-02 00:36:39.490,53.19149,0.2814365
2015-02-02 00:37:02.062,53.19149,0.2814365
2015-02-02 00:37:18.071,53.19149,0.2814365
2015-02-02 00:37:34.402,53.47594,0.2844465
2015-02-02 00:37:50.289,53.47594,0.2844465
2015-02-02 00:38:06.485,53.76344,0.287505
2015-02-02 00:38:28.496,56.17978,0.3138535
2015-02-02 00:38:44.277,56.14035,0.2744291
2015-02-02 00:39:00.164,56.49718,0.3173999
2015-02-02 00:39:16.042,56.14035,0.2744291
2015-02-02 00:39:32.093,56.49718,0.3173999
2015-02-02 00:39:48.191,56.17978,0.0394244
2015-02-02 00:40:04.450,56.49718,0.3173999
2015-02-02 00:40:20.625,56.14035,0.2744291
2015-02-02 00:40:37.091,55.75221,0.1966568
2015-02-02 00:40:53.398,55.55556,0.1984127
2015-02-02 00:41:09.778,55.55556,0.1984127
2015-02-02 00:41:25.618,55.55556,0.1984127
2015-02-02 00:41:41.741,55.55556,0.1984127
2015-02-02 00:41:58.661,55.86592,0.1137094
2015-02-02 00:42:16.234,57.26496,0.1221001
2015-02-02 00:42:32.249,57.62712,0.1558543
2015-02-02 00:42:48.173,58.13953,0.3360667
2015-02-02 00:43:04.066,58.13953,0.3360667
2015-02-02 00:43:20.197,56.49718,0.3173999
2015-02-02 00:43:36.054,56.49718,0.3173999
2015-02-02 00:43:51.849,56.14035,1.195296
2015-02-02 00:44:07.724,56.14035,0.5847953
2015-02-02 00:44:23.609,55.75221,0.1966568
2015-02-02 00:44:40.113,58.47953,0.3399973
2015-02-02 00:44:55.990,59.1716,0.3480682
2015-02-02 00:45:12.431,58.82353,0.3439972
2015-02-02 00:45:28.306,58.33333,0.1937984
2015-02-02 00:45:44.073,62.1118,0.762108
2015-02-02 00:46:00.526,61.34969,2.526164
2015-02-02 00:46:16.485,60.24096,0.2409639
2015-02-02 00:46:32.324,60,0.8284024
2015-02-02 00:46:48.353,60,0.1197605
2015-02-02 00:47:04.089,59.34959,0.5260641
2015-02-02 00:47:23.789,58.82353,0.3439972
2015-02-02 00:47:39.683,68.75,0.7227891
2015-02-02 00:47:56.089,68.49315,0.4659398
2015-02-02 00:48:12.047,68.49315,0.4659398
2015-02-02 00:48:27.861,68.49315,0.4659398
2015-02-02 00:48:43.681,68.25397,0.2267574
2015-02-02 00:48:59.505,68.25397,0.2267574
2015-02-02 00:49:16.086,68.25397,0.2267574
2015-02-02 00:49:31.849,68.25397,0.2267574
2015-02-02 00:49:47.725,68.49315,0.2391824
2015-02-02 00:50:03.453,68.49315,0.2391824
2015-02-02 00:50:19.378,68.49315,0.2391824
2015-02-02 00:50:35.014,68.49315,0.2391824
2015-02-02 00:50:51.010,68.49315,0.2391824
2015-02-02 00:51:07.114,68.49315,0.2391824
2015-02-02 00:51:22.882,68.25397,0.2267574
2015-02-02 00:51:38.637,68.49315,0.2391824
2015-02-02 00:52:00.161,66.44295,0.2177875
2015-02-02 00:52:15.839,67.11409,1.754617
2015-02-02 00:52:31.669,66.66667,0.4415011
2015-02-02 00:52:47.441,67.11409,0.4474273
2015-02-02 00:53:03.270,65.51724,0.728509
2015-02-02 00:53:19.366,64.93506,0.4189359
2015-02-02 00:53:35.577,65.51724,0.5821764
2015-02-02 00:53:51.248,67.56757,0.9009009
2015-02-02 00:54:07.182,67.11409,0.4474273
2015-02-02 00:54:23.758,66.66667,0.4415011
2015-02-02 00:54:39.515,67.11409,0.4474273
2015-02-02 00:54:55.892,64.51613,0.8218615
2015-02-02 00:55:11.758,62.68657,0.1865672
2015-02-02 00:55:27.562,62.5,1.25969
2015-02-02 00:55:43.355,62.89308,0.3930818
2015-02-02 00:55:59.183,62.68657,0.1865672
2015-02-02 00:56:14.890,62.68657,0.1865672
2015-02-02 00:56:31.217,62.68657,0.1865672
2015-02-02 00:56:47.141,62.89308,1.164687
2015-02-02 00:57:02.914,62.40602,0.2848029
2015-02-02 00:57:18.779,62.40602,0.573954
2015-02-02 00:57:35.189,62.68657,0.1865672
2015-02-02 00:57:51.574,62.5,0.3787879
2015-02-02 00:58:07.341,50,0.2512563
2015-02-02 00:58:23.105,50.76142,0.2663718
2015-02-02 00:58:39.080,50,0.2512563
