date,Houston,Oklahoma City
2015-01-16 02:50:52.645,29993.22,2.814947
2015-01-16 02:51:08.467,886.2102,52.33301
2015-01-16 02:51:24.304,6453.669,67.55091
2015-01-16 02:51:40.275,12895.75,7.400579
2015-01-16 02:51:56.428,2615.739,102.1883
2015-01-16 02:52:12.516,5517.932,5.743533
2015-01-16 02:52:28.390,9765.635,0
2015-01-16 02:52:44.774,5144.461,7.324432
2015-01-16 02:53:00.408,6651.993,182.9035
2015-01-16 02:53:17.262,5563.05,142.4022
2015-01-16 02:53:33.111,3002.576,37.85826
2015-01-16 02:53:48.924,22000.46,65.71471
2015-01-16 02:54:04.708,883.1277,0
2015-01-16 02:54:20.449,459.4897,20.46835
2015-01-16 02:54:36.300,1971.207,110.2244
2015-01-16 02:54:52.540,0,124.8786
2015-01-16 02:55:14.895,10.73581,221.2651
2015-01-16 02:55:31.178,1492.887,445.2794
2015-01-16 02:55:47.136,0,913.6778
2015-01-16 02:56:04.056,5899.757,35.46102
2015-01-16 02:56:20.418,6493.427,7.334016
2015-01-16 02:56:36.124,13120.58,131.4923
2015-01-16 02:56:51.853,11516.03,128.6225
2015-01-16 02:57:07.668,26241.5,7.435905
2015-01-16 02:57:23.437,6523.612,91.32182
2015-01-16 02:57:39.196,12002.37,98.45964
2015-01-16 02:57:54.866,20641.27,2773.951
2015-01-16 02:58:10.765,767.1159,0
2015-01-16 02:58:26.943,6283.018,143.8276
2015-01-16 02:58:43.033,4774.151,0
2015-01-16 02:58:59.026,2566.43,34.62926
2015-01-16 02:59:14.906,8836.181,0
2015-01-16 02:59:30.984,3140.727,95.9052
2015-01-16 02:59:46.717,2551.021,0
2015-01-16 03:00:02.836,41545.28,1050.128
2015-01-16 03:00:18.638,2183.076,0
2015-01-16 03:00:35.040,4729.065,9.072195
2015-01-16 03:00:50.918,10953.47,75.80416
2015-01-16 03:01:06.767,2160.024,0
2015-01-16 03:01:22.728,282.5651,0
2015-01-16 03:01:38.883,28262.36,193.1316
2015-01-16 03:01:54.626,14055.16,81.44573
2015-01-16 03:02:10.519,2.869203,29.29607
2015-01-16 03:02:27.115,4431.505,289.2729
2015-01-16 03:02:42.925,5984.465,0
2015-01-16 03:02:58.639,1162.201,58.53578
2015-01-16 03:03:14.895,1812.041,0.7012687
2015-01-16 03:03:31.105,5388.034,0
2015-01-16 03:03:46.850,812.7837,0
2015-01-16 03:04:02.736,908.2141,9.820164
2015-01-16 03:04:18.445,325.4239,0
2015-01-16 03:04:34.634,100.251,0
2015-01-16 03:04:50.506,6748.269,20.29947
2015-01-16 03:05:06.433,2691.123,1.619933
2015-01-16 03:05:22.274,1617.595,0
2015-01-16 03:05:38.209,1703.109,0
2015-01-16 03:05:54.110,3894.998,0
2015-01-16 03:06:10.165,4935.05,0
2015-01-16 03:06:25.851,5019.812,0
2015-01-16 03:06:41.859,0,0
2015-01-16 03:06:57.734,151.1883,23.1318
2015-01-16 03:07:13.456,25.14931,61.97644
2015-01-16 03:07:29.726,4082.797,0
2015-01-16 03:07:45.518,416.2176,0
2015-01-16 03:08:01.348,0,46.47029
2015-01-16 03:08:17.114,793.665,0
2015-01-16 03:08:33.471,589.0586,238.7193
2015-01-16 03:08:49.358,10137.36,940.4173
2015-01-16 03:09:05.152,3972.322,22.7932
2015-01-16 03:09:20.882,259.0323,5.835952
2015-01-16 03:09:36.853,8008.352,27.08583
2015-01-16 03:09:52.694,89.922,9.999751
2015-01-16 03:10:08.611,586.8908,0
2015-01-16 03:10:24.254,1187.146,0
2015-01-16 03:10:40.416,6181.43,2.004752
2015-01-16 03:10:56.062,16397.74,0
2015-01-16 03:11:11.863,37747.57,0
2015-01-16 03:11:28.273,0,0
2015-01-16 03:11:44.112,19246.43,14.62256
2015-01-16 03:11:59.856,15911.36,851.8513
2015-01-16 03:12:15.960,14818.59,0
2015-01-16 03:12:31.706,5323.951,153.8668
2015-01-16 03:12:47.509,2170.07,14.883
2015-01-16 03:13:03.256,2683.631,9.06851
2015-01-16 03:13:19.204,28473.62,93.75383
2015-01-16 03:13:34.825,14740.17,1.459594
2015-01-16 03:13:50.485,10117.37,0
2015-01-16 03:14:06.446,6083.843,0
2015-01-16 03:14:22.238,3257.462,0
2015-01-16 03:14:38.509,6866.063,113.7282
2015-01-16 03:14:54.218,6757.382,210.0665
2015-01-16 03:15:10.080,1573.909,15.13011
2015-01-16 03:15:26.136,572.6102,3.811672
2015-01-16 03:15:46.718,3981.064,64.48532
2015-01-16 03:16:02.455,51347.63,109.8781
2015-01-16 03:16:19.060,1229.433,39.74653
2015-01-16 03:16:34.847,25.00906,0
2015-01-16 03:16:50.677,5667.869,23.19604
2015-01-16 03:17:06.411,12272.86,163.5522
2015-01-16 03:17:22.045,349.6684,0
2015-01-16 03:17:37.862,9225.355,0.9862754
2015-01-16 03:17:54.073,24876.55,45.70936
2015-01-16 03:18:10.015,22111.94,200.2256
2015-01-16 03:18:25.844,7682.199,35.7837
2015-01-16 03:18:41.892,13825.12,0
2015-01-16 03:18:57.675,5452.143,37.97747
2015-01-16 03:19:13.560,1576.325,105.7658
2015-01-16 03:19:29.296,645.0429,29.24388
2015-01-16 03:19:45.858,1624.761,59.08685
2015-01-16 03:20:01.696,14796.72,4.12933
2015-01-16 03:20:17.582,5311.483,128.909
2015-01-16 03:20:33.242,6686.856,6.743138
2015-01-16 03:20:49.080,273.553,15.15319
2015-01-16 03:21:04.959,1.133623,83.17012
2015-01-16 03:21:22.128,615.9399,3.669429
2015-01-16 03:21:37.884,43218.05,0
2015-01-16 03:21:53.656,8327.523,0
2015-01-16 03:22:09.495,1781.635,0
2015-01-16 03:22:25.200,0,0.725894
2015-01-16 03:22:41.274,4002.712,40.4993
2015-01-16 03:22:57.003,4983.803,22.81178
2015-01-16 03:23:12.687,0,29.30374
2015-01-16 03:23:28.406,52.63814,0.7634248
2015-01-16 03:23:44.019,19208.26,15.67849
2015-01-16 03:24:00.237,134577.2,0.03699758
2015-01-16 03:24:16.009,6491.485,14.95006
2015-01-16 03:24:31.598,1084.317,5.888841
2015-01-16 03:24:47.748,159.8294,11.66584
2015-01-16 03:25:03.418,915.9488,40.39487
2015-01-16 03:25:19.074,743.7836,0
2015-01-16 03:25:34.960,1949.308,0
2015-01-16 03:25:51.363,709.9731,0.7315916
2015-01-16 03:26:07.531,1092.877,0.7421917
2015-01-16 03:26:24.663,0,0
2015-01-16 03:26:40.525,1475.266,81.55573
2015-01-16 03:26:56.307,0,15.20694
2015-01-16 03:27:12.039,42.63859,0
2015-01-16 03:27:28.621,0,1.157865
2015-01-16 03:27:44.209,61.31717,0
2015-01-16 03:27:59.911,176.9654,0
2015-01-16 03:28:15.640,66060.19,76.29131
2015-01-16 03:28:31.478,233.811,0
2015-01-16 03:28:47.243,1069.977,0
2015-01-16 03:29:03.469,0,16.97276
2015-01-16 03:29:19.384,0,1.206455
2015-01-16 03:29:35.029,0,8.513615
2015-01-16 03:29:51.170,0,0
2015-01-16 03:30:06.866,66.24597,22.93571
2015-01-16 03:30:22.658,0,0
2015-01-16 03:30:38.808,396.5493,14.86038
2015-01-16 03:30:54.961,2729.193,279.1933
2015-01-16 03:31:10.682,1990.142,19.08204
2015-01-16 03:31:27.530,9984.075,17.80632
2015-01-16 03:31:43.226,333.4497,0
2015-01-16 03:31:59.125,9760.07,0
2015-01-16 03:32:15.038,303.8395,0.7541314
2015-01-16 03:32:31.147,3.538216,0.7448876
2015-01-16 03:32:46.993,0,1.211729
2015-01-16 03:33:02.712,0,0
2015-01-16 03:33:18.411,428.779,30.72808
2015-01-16 03:33:34.132,0,0
2015-01-16 03:33:49.864,0,41.87746
2015-01-16 03:34:05.618,0,0
2015-01-16 03:34:21.577,0,0
2015-01-16 03:34:37.213,0,0
2015-01-16 03:34:52.849,0,38.33481
2015-01-16 03:35:08.725,0,18.36658
2015-01-16 03:35:24.422,0,0
2015-01-16 03:35:40.262,0,0
2015-01-16 03:35:58.275,0,0
