date,Jo-Wilfried Tsonga,Stanislas Wawrinka
2014-11-21 14:31:41.861,38.08844,61.89399
2014-11-21 14:31:57.643,38.08844,59.04909
2014-11-21 14:32:13.464,42.07977,58.69752
2014-11-21 14:32:29.366,38.98061,61.30422
2014-11-21 14:32:45.537,38.46154,61.39749
2014-11-21 14:33:01.240,38.75969,61.12475
2014-11-21 14:33:17.058,39.0625,61.00715
2014-11-21 14:33:32.886,38.46625,62.98062
2014-11-21 14:33:48.652,37.24292,63.00074
2014-11-21 14:34:04.485,37.02784,63.04338
2014-11-21 14:34:20.271,36.64037,62.9489
2014-11-21 14:34:36.285,36.76471,63.02097
2014-11-21 14:34:53.296,36.8432,62.89571
2014-11-21 14:35:09.020,36.76471,63.25218
2014-11-21 14:35:24.883,36.76471,63.28387
2014-11-21 14:35:40.923,36.66515,63.43344
2014-11-21 14:35:56.647,37.50414,64.50991
2014-11-21 14:36:12.497,33.33333,66.92306
2014-11-21 14:36:28.313,33.33333,66.67525
2014-11-21 14:36:45.247,33.39714,65.76354
2014-11-21 14:37:01.374,36.22787,63.99833
2014-11-21 14:37:17.263,36.41403,64.23572
2014-11-21 14:37:33.172,38.42547,61.59304
2014-11-21 14:37:49.047,38.76546,61.27058
2014-11-21 14:38:04.856,39.51199,61.18733
2014-11-21 14:38:20.620,40.9644,58.98473
2014-11-21 14:38:36.508,41.29597,59.16153
2014-11-21 14:38:52.244,40.5472,59.73902
2014-11-21 14:39:08.117,40.48135,59.85022
2014-11-21 14:39:23.905,41.65658,58.6206
2014-11-21 14:39:39.644,42.22024,57.79588
2014-11-21 14:39:56.980,42.40165,57.7309
2014-11-21 14:40:13.004,41.63892,57.26926
2014-11-21 14:40:28.873,40.65041,59.47686
2014-11-21 14:40:44.703,40.65041,60.77726
2014-11-21 14:41:00.484,40.65041,61.60053
2014-11-21 14:41:16.528,37.03704,62.87027
2014-11-21 14:41:32.274,37.26067,63.10885
2014-11-21 14:41:48.090,36.62285,63.05726
2014-11-21 14:42:03.863,37.03595,63.30202
2014-11-21 14:42:19.639,37.19176,63.05508
2014-11-21 14:42:35.526,36.98511,63.17651
2014-11-21 14:42:51.607,36.80909,63.43609
2014-11-21 14:43:07.421,36.49635,63.71386
2014-11-21 14:43:23.260,36.23188,64.07276
2014-11-21 14:43:39.054,36.17899,64.51144
2014-11-21 14:43:54.914,33.31123,67.24429
2014-11-21 14:44:10.649,33.33113,67.6001
2014-11-21 14:44:26.454,35.63555,64.6465
2014-11-21 14:44:42.293,34.29348,65.73202
2014-11-21 14:44:59.155,32.10364,68.85943
2014-11-21 14:45:14.814,31.6092,68.85525
2014-11-21 14:45:30.635,31.90048,68.24065
2014-11-21 14:45:46.442,33.84324,66.09606
2014-11-21 14:46:03.171,33.36587,66.97647
2014-11-21 14:46:19.075,28.43738,72.25384
2014-11-21 14:46:34.837,27.81307,72.53526
2014-11-21 14:46:50.691,26.60976,74.18457
2014-11-21 14:47:06.486,20.72856,79.46586
2014-11-21 14:47:22.504,17.10501,82.33664
2014-11-21 14:47:38.195,17.84423,82.52685
2014-11-21 14:47:54.088,18.52254,81.40947
2014-11-21 14:48:09.845,17.33656,83.28074
2014-11-21 14:48:25.641,16.1035,83.55838
2014-11-21 14:48:46.719,15.58411,85.24921
2014-11-21 14:49:02.404,14.10512,85.86386
2014-11-21 14:49:18.241,13.91295,85.38987
2014-11-21 14:49:34.012,13.91295,85.35262
2014-11-21 14:49:49.844,15.625,85.22009
2014-11-21 14:50:07.293,14.57655,85.49756
2014-11-21 14:50:23.021,14.68572,85.62371
2014-11-21 14:50:38.832,14.69245,85.84657
2014-11-21 14:50:54.668,14.61422,85.73748
2014-11-21 14:51:10.435,14.64063,85.80476
2014-11-21 14:51:26.528,14.4267,85.72553
2014-11-21 14:51:42.248,14.70588,85.60743
2014-11-21 14:51:58.161,14.08746,85.7424
2014-11-21 14:52:13.844,14.47899,85.65479
2014-11-21 14:52:29.680,13.70408,86.88296
2014-11-21 14:52:45.716,13.88889,86.16138
2014-11-21 14:53:01.792,14.36243,85.51484
2014-11-21 14:53:17.837,13.97181,86.33447
2014-11-21 14:53:33.906,12.82051,86.47239
2014-11-21 14:53:49.757,12.82051,87.37515
2014-11-21 14:54:05.647,11.36364,87.69729
2014-11-21 14:54:21.484,12.82051,86.81533
2014-11-21 14:54:37.325,13.51351,85.72559
2014-11-21 14:54:53.092,14.70588,85.84182
2014-11-21 14:55:10.929,13.88889,85.5885
2014-11-21 14:55:27.066,15.02454,85.59003
2014-11-21 14:55:42.989,15.15152,84.78963
2014-11-21 14:55:59.001,15.2541,84.54359
2014-11-21 14:56:15.036,15.7719,84.41603
2014-11-21 14:56:31.251,15.68437,84.2648
2014-11-21 14:56:47.441,15.68437,81.22628
2014-11-21 14:57:03.329,19.92557,79.67493
2014-11-21 14:57:19.133,23.82706,76.60462
2014-11-21 14:57:34.852,25.44337,74.55569
2014-11-21 14:57:51.019,26.79973,73.29949
2014-11-21 14:58:07.241,24.76864,73.12643
2014-11-21 14:58:23.192,22.72727,77.2703
2014-11-21 14:58:39.511,22.26569,78.02787
2014-11-21 14:58:55.425,18.86792,81.34429
2014-11-21 14:59:11.843,19.32878,80.76543
2014-11-21 14:59:28.036,19.32878,79.25287
2014-11-21 14:59:44.611,22.22222,82.9277
2014-11-21 15:00:00.546,16.36891,84.09442
2014-11-21 15:00:18.414,16.67711,83.3577
2014-11-21 15:00:34.241,19.70093,79.51473
2014-11-21 15:00:50.118,19.70093,81.42298
2014-11-21 15:01:05.863,16.66667,83.66196
2014-11-21 15:01:21.761,16.66667,83.95575
2014-11-21 15:01:37.589,15.77918,85.35652
2014-11-21 15:01:53.524,15.15152,85.15255
2014-11-21 15:02:09.270,15.24746,84.86632
2014-11-21 15:02:25.129,16.09315,84.06303
2014-11-21 15:02:41.083,15.71178,83.98474
2014-11-21 15:02:56.944,15.71178,83.36189
2014-11-21 15:03:13.012,16.28795,83.52768
2014-11-21 15:03:28.850,16.50106,83.411
2014-11-21 15:03:44.659,16.42656,83.36953
2014-11-21 15:04:00.488,16.64395,83.35727
2014-11-21 15:04:16.219,16.66883,83.19322
2014-11-21 15:04:32.129,17.32644,82.64481
2014-11-21 15:04:47.897,18.51852,81.36901
2014-11-21 15:05:04.193,18.78773,81.04212
2014-11-21 15:05:20.334,30.60839,77.65813
2014-11-21 15:05:36.293,18.17918,82.41573
2014-11-21 15:05:52.369,19.23077,81.69044
2014-11-21 15:06:08.010,18.76565,81.36598
2014-11-21 15:06:25.110,18.32101,82.26919
2014-11-21 15:06:41.154,16.66667,83.95515
2014-11-21 15:06:56.874,16.14424,83.96522
2014-11-21 15:07:12.714,14.99786,84.68358
2014-11-21 15:07:28.505,12.83787,87.01846
2014-11-21 15:07:44.629,12.57159,87.68285
2014-11-21 15:08:00.413,11.64758,88.29805
2014-11-21 15:08:16.660,8.127769,91.7431
2014-11-21 15:08:32.469,8.196027,91.73964
2014-11-21 15:08:48.224,8.695652,91.07467
2014-11-21 15:09:09.514,8.883818,91.08237
2014-11-21 15:09:25.384,8.024189,92.01241
2014-11-21 15:09:41.284,7.881871,92.46187
