date,Boston,New Orleans
2015-01-13 01:42:24.817,35.71468,63.69427
2015-01-13 01:42:40.632,35.71468,63.69427
2015-01-13 01:42:56.387,35.21127,64.93506
2015-01-13 01:43:12.192,35.21127,64.93506
2015-01-13 01:43:30.846,35.21127,64.93506
2015-01-13 01:43:46.606,35.21127,65.23893
2015-01-13 01:44:02.398,35.21127,65.01852
2015-01-13 01:44:18.205,35.21127,65.35948
2015-01-13 01:44:34.716,35.21127,65.35948
2015-01-13 01:44:50.408,35.21127,65.35948
2015-01-13 01:45:06.202,35.21127,65.35948
2015-01-13 01:45:22.037,35.21127,65.35948
2015-01-13 01:45:37.797,35.21127,65.35948
2015-01-13 01:45:53.592,35.21127,64.93506
2015-01-13 01:46:09.420,35.21127,64.93506
2015-01-13 01:46:25.702,36.34428,64.14147
2015-01-13 01:46:41.389,37.88287,62.5684
2015-01-13 01:46:57.196,37.31343,62.5684
2015-01-13 01:47:13.007,37.31343,63.29114
2015-01-13 01:47:29.061,36.10098,64.10256
2015-01-13 01:47:45.145,35.74183,64.10256
2015-01-13 01:48:00.905,35.74183,64.10256
2015-01-13 01:48:21.673,35.74183,64.10256
2015-01-13 01:48:40.105,35.46099,64.51613
2015-01-13 01:48:56.015,35.46099,64.51613
2015-01-13 01:49:11.820,34.96503,64.93506
2015-01-13 01:49:27.600,34.96503,65.35948
2015-01-13 01:49:43.505,34.96503,64.80992
2015-01-13 01:49:59.198,36.07713,64.51613
2015-01-13 01:50:14.986,37.82247,63.63506
2015-01-13 01:50:30.811,37.58499,64.51613
2015-01-13 01:50:46.621,37.58499,62.56969
2015-01-13 01:51:02.460,40.57889,59.48137
2015-01-13 01:51:18.552,41.06945,58.0317
2015-01-13 01:51:34.224,40.05965,62.27499
2015-01-13 01:51:49.979,40.05965,62.89308
2015-01-13 01:52:05.590,39.92015,61.67706
2015-01-13 01:52:21.427,39.92015,61.67706
2015-01-13 01:52:37.189,41.32231,58.82353
2015-01-13 01:52:54.007,39.4328,60.58787
2015-01-13 01:53:09.876,35.5625,63.15849
2015-01-13 01:53:25.993,35.2103,64.51625
2015-01-13 01:53:45.728,35.45577,65.00326
2015-01-13 01:54:01.448,35.45577,66.3816
2015-01-13 01:54:17.184,35.45577,64.51613
2015-01-13 01:54:32.995,28.33439,71.32342
2015-01-13 01:54:49.137,27.39726,72.76452
2015-01-13 01:55:04.802,27.77778,75.16425
2015-01-13 01:55:20.675,27.77778,76.90016
2015-01-13 01:55:36.432,23.80952,76.33588
2015-01-13 01:55:52.198,23.80952,76.64383
2015-01-13 01:56:07.969,23.80952,76.77004
2015-01-13 01:56:24.258,23.80952,75.12651
2015-01-13 01:56:40.041,25,74.95227
2015-01-13 01:56:56.436,25,74.31952
2015-01-13 01:57:12.274,25,74.62687
2015-01-13 01:57:28.013,25,75.18797
2015-01-13 01:57:44.336,25,75.50547
