date,England,France,Ireland,Italy,Scotland,Wales
2015-02-17 21:51:57.454,53.33333,3.636364,36.90037,0,0.2173913,5.882353
2015-02-17 21:56:58.584,53.33333,3.636364,36.90037,0,0.2173913,5.882353
2015-02-17 22:01:59.343,53.33333,3.636364,36.90037,0,0.2173913,5.882353
2015-02-17 22:07:00.277,53.33333,3.636364,36.90037,0,0.2173913,5.882353
2015-02-17 22:12:06.241,53.33333,3.636364,36.90037,0,0.2173913,5.882353
2015-02-17 22:17:07.275,53.33333,3.636364,36.90037,0,0.2173913,5.882353
2015-02-17 22:22:11.660,53.33333,3.636364,36.90037,0,0.2173913,5.882353
2015-02-17 22:27:15.827,53.33333,3.636364,36.90037,0,0.2173913,5.882353
2015-02-17 22:32:16.849,53.33333,3.636364,36.90037,0,0.2173913,5.882353
2015-02-17 22:37:24.601,53.33333,3.636364,36.90037,0,0.2173913,5.882353
2015-02-17 22:42:25.273,53.33333,3.636364,36.90037,0,0.2173913,5.882353
2015-02-17 22:47:26.183,53.33333,3.636364,36.90037,0,0.2173913,5.882353
2015-02-17 22:52:26.879,53.33333,3.636364,36.90037,0,0.2173913,5.882353
2015-02-17 22:57:27.664,53.33333,3.636364,36.90037,0,0.2173913,5.882353
2015-02-17 23:02:28.509,53.33333,3.636364,36.90037,0,0.2173913,5.882353
2015-02-17 23:07:30.468,53.33333,3.636364,36.90037,0,0.2173913,5.882353
2015-02-17 23:12:31.249,53.33333,3.636364,36.90037,0,0.2173913,5.882353
2015-02-17 23:17:32.187,53.33333,3.636364,36.90037,0,0.2173913,5.882353
2015-02-17 23:22:32.827,53.33333,3.636364,36.90037,0,0.2173913,5.882353
2015-02-17 23:27:33.765,53.33333,3.636364,36.90037,0,0.2173913,5.882353
2015-02-17 23:32:39.885,53.33333,3.636364,36.90037,0,0.2173913,5.882353
2015-02-17 23:37:41.092,53.33333,3.636364,36.90037,0,0.2173913,5.882353
2015-02-17 23:42:41.964,53.33333,3.636364,36.90037,0,0.2173913,5.882353
2015-02-17 23:47:42.796,53.33333,3.636364,36.90037,0,0.2173913,5.882353
2015-02-17 23:52:43.615,53.33333,3.636364,36.90037,0,0.2173913,5.882353
2015-02-17 23:57:44.520,53.33333,3.636364,36.90037,0,0.2173913,5.882353
2015-02-18 00:02:45.352,53.33333,3.636364,36.90037,0,0.2173913,5.882353
2015-02-18 00:07:46.140,53.33333,3.636364,36.90037,0,0.2173913,5.882353
2015-02-18 00:12:47.029,53.47594,3.636364,36.90037,0,0.2173913,5.882353
2015-02-18 00:17:48.300,53.47594,3.636364,36.90037,0,0.2173913,5.882353
2015-02-18 00:22:49.484,53.47594,3.636364,36.90037,0,0.2173913,5.882353
2015-02-18 00:27:50.625,53.19149,3.636364,36.90037,0,0.2173913,5.882353
2015-02-18 00:32:51.447,53.19149,3.636364,36.90037,0,0.2173913,5.882353
2015-02-18 00:37:57.527,53.19149,3.636364,36.90037,0,0.2173913,5.882353
2015-02-18 00:42:58.331,53.19149,3.636364,36.90037,0,0.2173913,5.882353
2015-02-18 00:47:59.007,53.19149,3.636364,36.90037,0,0.2173913,5.882353
2015-02-18 00:52:59.633,53.19149,3.636364,36.90037,0,0.2173913,5.882353
2015-02-18 00:58:00.551,53.19149,3.636364,36.90037,0,0.2173913,5.882353
2015-02-18 01:03:01.497,53.19149,3.636364,36.90037,0,0.2173913,5.882353
2015-02-18 01:08:02.595,53.19149,3.636364,36.90037,0,0.2173913,5.882353
2015-02-18 01:13:03.655,53.19149,3.636364,36.90037,0,0.2173913,5.882353
2015-02-18 01:18:04.642,53.19149,3.636364,36.90037,0,0.2173913,5.882353
2015-02-18 01:23:05.640,53.19149,3.636364,36.90037,0,0.2173913,5.882353
2015-02-18 01:28:06.505,53.19149,3.636364,36.90037,0,0.2173913,5.882353
2015-02-18 01:33:07.318,53.19149,3.636364,36.90037,0,0.2173913,5.882353
2015-02-18 01:38:08.517,53.19149,3.636364,36.90037,0,0.2173913,5.882353
2015-02-18 01:43:09.239,53.19149,3.636364,36.90037,0,0.2173913,5.970149
2015-02-18 01:48:10.155,53.19149,3.636364,36.90037,0,0.2173913,5.970149
2015-02-18 01:53:10.872,53.19149,3.636364,36.90037,0,0.2173913,5.970149
2015-02-18 01:58:11.734,53.19149,3.636364,36.90037,0,0.2173913,5.970149
2015-02-18 02:03:12.491,53.19149,3.636364,36.90037,0,0.2173913,5.970149
2015-02-18 02:08:13.467,53.19149,3.636364,36.90037,0,0.2173913,5.970149
2015-02-18 02:13:14.256,53.19149,3.636364,36.90037,0,0.2173913,5.970149
2015-02-18 02:18:15.045,53.19149,3.636364,36.90037,0,0.2173913,5.970149
2015-02-18 02:23:18.747,53.19149,3.636364,36.90037,0,0.2173913,5.970149
2015-02-18 02:28:21.059,53.19149,3.636364,36.90037,0,0.2173913,5.970149
2015-02-18 02:33:24.849,53.19149,3.636364,36.90037,0,0.2173913,5.970149
2015-02-18 02:38:25.788,53.19149,3.636364,36.90037,0,0.2173913,5.970149
2015-02-18 02:43:40.054,53.19149,3.636364,36.90037,0,0.2173913,5.970149
2015-02-18 02:48:40.822,53.19149,3.636364,36.90037,0,0.2173913,5.970149
2015-02-18 02:53:41.640,53.19149,3.636364,36.90037,0,0.2173913,5.970149
2015-02-18 02:58:42.407,53.19149,3.636364,36.90037,0,0.2173913,5.970149
2015-02-18 03:03:43.021,53.19149,3.636364,36.90037,0,0.2173913,5.970149
2015-02-18 03:08:43.692,53.19149,3.636364,36.90037,0,0.2173913,5.970149
2015-02-18 03:13:44.760,53.19149,3.636364,36.90037,0,0.2173913,5.970149
2015-02-18 03:18:45.514,53.19149,3.636364,36.90037,0,0.2173913,5.970149
2015-02-18 03:23:46.285,53.19149,3.636364,36.90037,0,0.2173913,5.970149
2015-02-18 03:28:47.663,53.19149,3.636364,36.90037,0,0.2173913,5.970149
2015-02-18 03:33:48.504,53.19149,3.636364,36.90037,0,0.2173913,5.970149
