date,Denver Broncos,Indianapolis Colts
2015-01-11 22:50:53.919,63.30374,36.76471
2015-01-11 22:51:09.934,63.40817,36.54931
2015-01-11 22:51:26.245,61.45384,38.49411
2015-01-11 22:51:42.169,61.72257,38.46154
2015-01-11 22:51:58.213,61.79412,38.46154
2015-01-11 22:52:14.069,58.82813,40
2015-01-11 22:52:29.892,58.70731,41.93116
2015-01-11 22:52:45.709,54.396,45.3202
2015-01-11 22:53:01.444,52.44713,50
2015-01-11 22:53:17.293,50.06293,50
2015-01-11 22:53:33.292,52.39678,47.11562
2015-01-11 22:53:49.080,53.17306,46.72366
2015-01-11 22:54:05.270,54.48738,45.54754
2015-01-11 22:54:21.064,54.03743,45.8637
2015-01-11 22:54:38.338,54.34783,45.60004
2015-01-11 22:54:54.290,54.34783,45.80605
2015-01-11 22:55:10.068,54.34783,45.87854
2015-01-11 22:55:25.992,54.34783,45.49117
2015-01-11 22:55:41.882,54.5385,45.49161
2015-01-11 22:55:57.696,54.5385,45.49161
2015-01-11 22:56:13.538,56.13009,44.24779
2015-01-11 22:56:30.258,56.83885,44.24779
2015-01-11 22:56:46.180,56.43665,43.85965
2015-01-11 22:57:01.959,55.78081,44.23265
2015-01-11 22:57:17.700,55.53232,44.64286
2015-01-11 22:57:33.457,55.46597,44.42677
2015-01-11 22:57:49.263,55.47608,44.64286
2015-01-11 22:58:05.496,55.49566,44.64286
2015-01-11 22:58:21.264,55.49566,45.40059
2015-01-11 22:58:37.036,55.44803,44.64286
2015-01-11 22:58:52.957,55.67058,44.24779
2015-01-11 22:59:08.617,55.55556,44.24779
2015-01-11 22:59:24.664,54.92199,46.30209
2015-01-11 22:59:43.854,50.60227,50
2015-01-11 22:59:59.689,51.17681,48.76069
2015-01-11 23:00:15.593,52.4365,47.7528
2015-01-11 23:00:31.779,44.19007,52.3535
2015-01-11 23:00:47.438,53.74703,43.90603
2015-01-11 23:01:03.240,57.22481,43.06839
2015-01-11 23:01:19.052,58.82353,43.06839
2015-01-11 23:01:35.689,56.4608,43.85965
2015-01-11 23:01:51.537,56.63018,44.15132
2015-01-11 23:02:07.250,57.47126,42.37288
2015-01-11 23:02:23.112,57.96827,43.20436
2015-01-11 23:02:39.003,58.52278,40.88689
2015-01-11 23:02:54.876,58.87097,41.18578
2015-01-11 23:03:11.221,64.45147,39.52967
2015-01-11 23:03:27.048,64.93418,39.52967
2015-01-11 23:03:42.839,63.99218,35.71429
2015-01-11 23:03:58.685,62.25549,38.35787
2015-01-11 23:04:19.119,61.16798,38.46154
2015-01-11 23:04:47.328,61.06951,38.87203
2015-01-11 23:05:03.099,61.28166,39.68254
2015-01-11 23:05:19.285,61.69361,36.64974
2015-01-11 23:05:35.053,63.42737,36.49635
2015-01-11 23:05:51.384,63.17357,36.49635
2015-01-11 23:06:07.262,63.29114,36.76471
2015-01-11 23:06:23.077,63.61219,37.15636
2015-01-11 23:06:39.036,60.42296,37.15636
2015-01-11 23:06:54.868,58.96278,41.80171
2015-01-11 23:07:10.897,58.84662,41.80171
2015-01-11 23:07:27.058,59.89643,40.92981
2015-01-11 23:07:43.405,59.89643,40.92981
2015-01-11 23:07:59.308,55.02744,45.87156
2015-01-11 23:08:15.036,55.45219,45.87156
2015-01-11 23:08:30.889,55.67634,44.22359
2015-01-11 23:08:47.124,55.73449,44.35993
2015-01-11 23:09:02.880,55.68682,43.98692
2015-01-11 23:09:18.640,55.96523,44.20351
2015-01-11 23:09:34.481,59.88024,43.96274
2015-01-11 23:09:50.346,58.47953,43.96274
2015-01-11 23:10:06.063,57.58579,42.73504
2015-01-11 23:10:21.902,58.97778,42.17028
2015-01-11 23:10:37.800,59.32506,40.32459
2015-01-11 23:10:53.724,58.826,40.32459
2015-01-11 23:11:09.949,59.21825,40.75989
2015-01-11 23:11:25.813,58.82009,40.98361
2015-01-11 23:11:41.870,59.04995,40.98361
2015-01-11 23:11:58.080,59.17144,40.97181
2015-01-11 23:12:14.616,59.19238,40.66052
2015-01-11 23:12:30.517,59.61956,40.32773
2015-01-11 23:12:47.160,59.88421,40.16064
2015-01-11 23:13:02.836,60.1566,39.73738
2015-01-11 23:13:18.688,60.60606,39.37008
2015-01-11 23:13:34.720,60.60093,39.48556
2015-01-11 23:13:50.474,60.24096,39.87914
2015-01-11 23:14:06.266,60.22155,39.68833
2015-01-11 23:14:22.396,59.88739,39.99847
2015-01-11 23:14:38.281,59.91537,40.65041
2015-01-11 23:14:54.049,59.53733,40
2015-01-11 23:15:09.832,60.19195,40
2015-01-11 23:15:25.833,60.5367,40
