date,Draw,Ireland,Scotland
2015-03-21 15:07:57.979,1.69132,93.45794,5.555556
2015-03-21 15:08:13.918,1.25,93.45794,5.405405
2015-03-21 15:08:29.507,1.240458,94.24624,5
2015-03-21 15:08:45.174,1.111111,96.11948,2.777778
2015-03-21 15:09:00.994,1.111111,96.15385,2.777778
2015-03-21 15:09:16.725,1.111111,96.15385,2.777778
2015-03-21 15:09:32.303,1.05383,96.17634,2.897248
2015-03-21 15:09:47.902,1.05383,95.2381,2.897248
2015-03-21 15:10:04.067,1.176471,95.17187,2.897248
2015-03-21 15:10:19.692,1.176471,93.45794,2.897248
2015-03-21 15:10:36.213,1.176471,95.17265,2.897248
2015-03-21 15:10:54.167,0.9090909,95.83803,3.039042
2015-03-21 15:11:09.968,0.9,96.15385,3.846154
2015-03-21 15:11:25.700,0.9,95.31,3.846154
2015-03-21 15:11:41.396,0.9,95.62181,3.846154
2015-03-21 15:11:57.820,0.9,95.62181,3.846154
2015-03-21 15:12:13.664,0.9090909,94.33962,4.761905
2015-03-21 15:12:29.549,0.9090909,94.33962,4.761905
2015-03-21 15:12:45.328,0.9090909,95.23467,4.761905
2015-03-21 15:13:00.943,0.9685864,95.2381,3.89954
2015-03-21 15:13:16.551,0.9685864,95.2381,3.89954
2015-03-21 15:13:32.315,0.9685864,95.2381,5.263158
2015-03-21 15:13:47.891,0.8136201,94.73767,5.002194
2015-03-21 15:14:03.511,0.8136201,94.73767,5.002194
2015-03-21 15:14:19.092,0.8136201,94.73767,5.002194
2015-03-21 15:14:35.206,0.8136201,94.73767,5.002194
2015-03-21 15:14:50.897,0.8136201,94.73767,4.545455
2015-03-21 15:15:06.786,0.8136201,94.73767,4.347826
2015-03-21 15:15:22.495,0.8136201,95.2381,4.347826
2015-03-21 15:15:38.123,0.8136201,95.2381,4.347826
2015-03-21 15:16:04.426,1.176471,95.2381,4.347826
2015-03-21 15:16:20.105,1.176471,95.2381,4.736842
2015-03-21 15:16:35.732,1.176471,95.2381,4.761905
2015-03-21 15:16:52.003,1.111111,95.2381,4.761905
2015-03-21 15:17:08.225,1.111111,95.2381,4.282116
2015-03-21 15:17:23.912,1.126232,94.33962,4
2015-03-21 15:17:39.551,1.126232,94.33962,4.545455
2015-03-21 15:17:55.337,1.111111,94.82882,4
2015-03-21 15:18:11.412,1.111111,94.33962,4
2015-03-21 15:18:27.104,1.111111,94.33962,4.545455
2015-03-21 15:18:42.800,1.111111,94.33962,4.545455
2015-03-21 15:18:58.788,1.052632,94.33962,4.455446
2015-03-21 15:19:14.793,1.052632,95.22066,4.455446
2015-03-21 15:19:30.492,1.052632,95.22066,4.480287
2015-03-21 15:19:46.103,1.052632,94.33962,4.545455
2015-03-21 15:20:06.275,1.052632,94.33962,4.545455
2015-03-21 15:20:21.924,1.052632,94.33962,4.545455
2015-03-21 15:20:37.463,1.052632,94.33962,4.545455
2015-03-21 15:20:53.075,1.052632,94.33962,4.545455
2015-03-21 15:21:11.204,1.052632,94.33962,4.545455
2015-03-21 15:21:26.902,1.052632,94.33962,4.483963
2015-03-21 15:21:42.522,1.052632,94.33962,4.483963
2015-03-21 15:21:58.330,1.193622,94.33962,4.545455
2015-03-21 15:22:13.894,1.264058,94.33962,4.347826
2015-03-21 15:22:30.684,1.25,94.33962,4.483406
2015-03-21 15:22:46.339,1.25,95.2381,4.545455
2015-03-21 15:23:01.881,1.37845,94.33962,4.347826
2015-03-21 15:23:17.495,1.37845,94.33962,4.347826
2015-03-21 15:23:33.119,1.37845,94.33962,4.347826
2015-03-21 15:23:48.647,1.097537,94.33962,4.166667
2015-03-21 15:24:04.414,1.097537,94.33962,4.545455
2015-03-21 15:24:20.048,1.333333,95.2381,4.545455
2015-03-21 15:24:35.986,1.333333,95.2381,4.545455
2015-03-21 15:24:51.909,1.111111,95.2381,4.545455
2015-03-21 15:25:07.547,1.111111,95.2381,4.545455
2015-03-21 15:25:23.372,1.111111,95.2381,4.545455
2015-03-21 15:25:39.138,1.111111,94.33962,4.545455
2015-03-21 15:25:54.756,1.400929,94.93005,4.545455
2015-03-21 15:26:22.498,1.400929,94.33962,4.16008
2015-03-21 15:26:38.069,1.400929,95.22633,4.16008
2015-03-21 15:26:54.448,1.400929,94.34039,4.16008
2015-03-21 15:27:10.137,1.400929,94.33962,4.545455
2015-03-21 15:27:25.677,1.400929,94.33962,4.545455
2015-03-21 15:27:41.252,1.400929,94.33962,4.545455
2015-03-21 15:27:57.261,1.400929,95.18517,4.635288
2015-03-21 15:28:14.509,1.239349,94.33962,4.635288
2015-03-21 15:28:30.202,1.144785,94.33962,4.166667
2015-03-21 15:28:45.885,1.144785,95.2381,4.166667
2015-03-21 15:29:06.636,1.144785,95.15571,4.347826
2015-03-21 15:29:22.509,1.144785,95.15571,4.347826
2015-03-21 15:29:38.350,1.111111,95.2381,4.166667
2015-03-21 15:29:54.153,1.0696,95.2381,3.804885
2015-03-21 15:30:11.051,1.052632,95.2381,3.846154
2015-03-21 15:30:27.190,1.052632,95.2381,3.710247
2015-03-21 15:30:42.903,1.052632,96.15385,3.710247
2015-03-21 15:31:00.818,1.25,96.15385,3.710247
2015-03-21 15:31:17.385,1.25,96.15385,3.710247
2015-03-21 15:31:34.374,1.25,95.2381,3.710247
2015-03-21 15:31:50.188,1.104478,95.26704,3.713607
2015-03-21 15:32:05.911,1.104478,95.26704,3.713607
2015-03-21 15:32:21.536,0.9090909,95.2381,4
2015-03-21 15:32:37.171,0.9090909,95.2381,4
2015-03-21 15:32:52.979,0.9090909,96.15385,4
2015-03-21 15:33:08.732,0.9090909,96.11022,4
2015-03-21 15:33:24.261,0.9090909,96.15385,4
2015-03-21 15:33:40.195,0.9090909,96.15385,4
2015-03-21 15:33:55.883,1,97.08738,2.707071
2015-03-21 15:34:11.566,1,97.08738,2.707071
2015-03-21 15:34:27.504,0.9090909,97.08738,2.026162
2015-03-21 15:34:43.146,0.9090909,97.24846,2.026162
2015-03-21 15:34:58.916,0.4663576,97.38555,2.518131
2015-03-21 15:35:14.579,0.4663576,97.72423,2.518131
2015-03-21 15:35:30.326,0.4663576,97.08738,2.631579
2015-03-21 15:35:45.910,0.4663576,97.08738,3.125
2015-03-21 15:36:01.496,0.5263158,97.94845,2.922736
2015-03-21 15:36:17.168,0.5263158,97.94845,2.922736
2015-03-21 15:36:41.290,0.5263158,97.08738,2.631579
2015-03-21 15:36:56.924,0.5263158,97.08738,2.631579
2015-03-21 15:37:12.668,0.5263158,97.08738,2.631579
2015-03-21 15:37:28.292,0.5263158,97.08738,2.5
2015-03-21 15:37:43.890,0.5263158,97.08738,2.5
2015-03-21 15:37:59.697,0.5263158,97.08738,2.5
2015-03-21 15:38:15.476,0.4,98.03922,2.083333
2015-03-21 15:38:31.115,0.3743208,98.03922,2.083333
2015-03-21 15:38:46.748,0.3448276,98.03922,2.484848
2015-03-21 15:39:02.527,0.3448276,98.03922,2.272727
2015-03-21 15:39:18.095,0.3448276,98.03922,1.666667
2015-03-21 15:39:33.735,0.3448276,98.03922,2.173913
2015-03-21 15:39:49.316,0.3448276,98.03922,2.173913
2015-03-21 15:40:05.912,0.3448276,99.0099,2.173913
2015-03-21 15:40:24.273,0.3448276,99.0099,2.173913
2015-03-21 15:40:39.883,0.3448276,99.0099,2.173913
2015-03-21 15:41:00.704,0.3448276,99.0099,2.173913
2015-03-21 15:41:16.283,0.3448276,99.0099,2.173913
2015-03-21 15:41:31.984,0.3448276,99.0099,2.173913
2015-03-21 15:41:47.740,0.3448276,99.0099,2.173913
2015-03-21 15:42:03.316,0.3448276,99.0099,0.6666667
2015-03-21 15:42:19.139,0.3448276,99.0099,0.6666667
2015-03-21 15:42:34.763,0.3448276,99.0099,0.6666667
2015-03-21 15:42:51.609,0.3448276,99.0099,0.6666667
2015-03-21 15:43:07.339,0.3448276,99.0099,0.6666667
2015-03-21 15:43:23.061,0.3448276,99.0099,0.6666667
2015-03-21 15:43:38.755,0.3448276,99.0099,0.6666667
2015-03-21 15:43:54.509,0.3448276,99.0099,0.2
2015-03-21 15:44:10.134,0.3448276,99.0099,0.2
2015-03-21 15:44:25.992,0.2001053,99.0099,0.2569039
2015-03-21 15:44:41.721,0.2001053,99.0099,0.2
2015-03-21 15:44:57.335,0.2001053,99.0099,0.2
2015-03-21 15:45:12.905,0.2001053,99.0099,0.2
2015-03-21 15:45:28.520,0.2001053,99.0099,0.2
2015-03-21 15:45:44.376,0.2001053,99.0099,0.2
2015-03-21 15:46:00.120,0.2001053,99.0099,0.2
2015-03-21 15:46:15.800,0.2001053,99.0099,0.2
2015-03-21 15:46:31.509,0.2001053,99.0099,0.2
2015-03-21 15:46:56.936,0.2001053,99.0099,0.2
2015-03-21 15:47:12.525,0.2001053,99.0099,0.3333333
2015-03-21 15:47:28.090,0.2001053,99.0099,0.3333333
2015-03-21 15:47:43.690,0.2001053,99.0099,0.3454231
2015-03-21 15:47:59.286,0.2001053,99.0099,0.3454231
2015-03-21 15:48:14.921,0.2001053,99.0099,0.3454231
2015-03-21 15:48:30.726,0.2001053,99.0099,0.3454231
2015-03-21 15:48:46.531,0.2001053,99.0099,0.5
2015-03-21 15:49:02.264,0.2001053,99.0099,0.5
2015-03-21 15:49:18.070,0.2001053,99.0099,0.5
2015-03-21 15:49:34.169,0.2001053,99.0099,0.5
2015-03-21 15:49:50.277,0.2001053,99.0099,0.5
2015-03-21 15:50:05.924,0.2001053,99.0099,0.5
2015-03-21 15:50:21.553,0.2001053,99.0099,0.5
2015-03-21 15:50:37.340,0.2001053,99.0099,0.5
2015-03-21 15:50:53.057,0.2001053,99.0099,0.5
2015-03-21 15:51:08.842,0.2001053,99.0099,0.5
2015-03-21 15:51:24.748,0.2001053,99.0099,0.5
2015-03-21 15:51:40.817,0.2001053,99.0099,0.5
2015-03-21 15:51:57.172,0.2001053,99.0099,0.5
2015-03-21 15:52:13.449,0.2001053,99.0099,0.5
2015-03-21 15:52:29.171,0.2001053,99.0099,0.5
2015-03-21 15:52:45.059,0.2001053,99.0099,0.5
2015-03-21 15:53:00.748,0.2001053,99.0099,0.5
2015-03-21 15:53:16.760,0.2001053,99.0099,0.5
2015-03-21 15:53:32.914,0.2001053,99.0099,0.5
2015-03-21 15:53:48.670,0.1,99.0099,0.5
2015-03-21 15:54:04.903,0.1,99.0099,0.5
2015-03-21 15:54:20.626,0.1,99.0099,0.5
2015-03-21 15:54:36.324,0.1,99.0099,0.5
2015-03-21 15:54:51.933,0.1,99.0099,0.5
2015-03-21 15:55:07.542,0.1,99.0099,0.2
2015-03-21 15:55:23.267,0.1,99.0099,0.2
2015-03-21 15:55:38.902,0.1,99.0099,0.2
2015-03-21 15:55:54.522,0.1,99.0099,0.2
2015-03-21 15:56:10.100,0.1,99.0099,0.2
2015-03-21 15:56:25.704,0.1,99.0099,0.2
2015-03-21 15:56:42.082,0.1,99.0099,0.2
2015-03-21 15:57:08.243,0.1,99.0099,0.2
2015-03-21 15:57:24.474,0.1,99.0099,0.2
2015-03-21 15:57:40.209,0.1,99.0099,0.2
2015-03-21 15:57:56.037,0.1,99.0099,0.2
2015-03-21 15:58:11.891,0.1,99.0099,0.2
2015-03-21 15:58:27.843,0.1,99.0099,0.2
2015-03-21 15:58:44.280,0.1,99.0099,0.1
2015-03-21 15:59:00.132,0.1,99.0099,0.1
2015-03-21 15:59:16.164,0.1,99.0099,0.1
2015-03-21 15:59:32.217,0.1,99.0099,0.1
2015-03-21 15:59:48.178,0.1,99.0099,0.1
