date,Draw,England,France
2015-03-21 18:26:55.668,3.203137,9434.085,78.97389
2015-03-21 18:27:11.784,2.382688,4398.815,20.14116
2015-03-21 18:27:27.936,0,1040.866,571.3249
2015-03-21 18:27:43.580,14.1911,4752.447,107.7757
2015-03-21 18:27:59.448,14.36776,2139.17,182.3571
2015-03-21 18:28:15.646,0,112.6079,14.81683
2015-03-21 18:28:31.440,7.597891,1180.56,42.1683
2015-03-21 18:28:47.220,0,2214.58,0
2015-03-21 18:29:03.036,0,1327.703,36.49287
2015-03-21 18:29:18.770,4.271085,1135.994,18.83853
2015-03-21 18:29:34.565,0,3706.141,0
2015-03-21 18:29:50.414,6.170808,3619.16,26.5004
2015-03-21 18:30:06.734,5.000054,1510.31,37.35334
2015-03-21 18:30:22.439,12.76009,64500.25,83.47541
2015-03-21 18:30:38.278,23.90307,3702.021,88.68002
2015-03-21 18:30:53.923,0.8053725,257.5274,35.28298
2015-03-21 18:31:14.675,40.10225,17568.77,26.02164
2015-03-21 18:31:30.394,3.511708,8496.234,22.90244
2015-03-21 18:31:46.246,6.245084,769.8864,87.05269
2015-03-21 18:32:03.691,8.52985,8719.364,0
2015-03-21 18:32:19.908,16.05732,1017.42,36.99844
2015-03-21 18:32:35.711,14.08569,22331.7,60.67097
2015-03-21 18:32:51.500,1.90014,14670.22,16.3412
2015-03-21 18:33:07.292,3.381332,1540.367,26.59474
2015-03-21 18:33:23.682,1.39115,1681.681,69.55751
2015-03-21 18:33:39.512,62.57453,4986.747,119.3881
2015-03-21 18:33:55.187,0,2666.305,22.96757
2015-03-21 18:34:11.011,0,0,0
2015-03-21 18:34:26.783,0.3423774,615.2142,9.62461
2015-03-21 18:34:42.708,24.49116,4827.81,76.86455
2015-03-21 18:34:58.404,1.83482,6400.12,11.46763
2015-03-21 18:35:14.386,3.791765,2715.429,18.77111
2015-03-21 18:35:30.226,0,1681.824,0
2015-03-21 18:35:46.083,0,0,30.27093
2015-03-21 18:36:01.829,0.5715449,2030.851,41.15123
2015-03-21 18:36:21.343,0.1229885,1733.462,0.6149426
2015-03-21 18:36:37.210,0,7891.87,0
2015-03-21 18:36:53.171,0,330.7892,22.55381
2015-03-21 18:37:09.310,1.152507,1389.552,39.14807
2015-03-21 18:37:26.591,0.7638579,425.7466,11.49259
2015-03-21 18:37:42.548,0,13162.07,22.56085
2015-03-21 18:38:03.599,4.132809,11915.4,332.9049
2015-03-21 18:38:19.868,0,25050.79,0
2015-03-21 18:38:36.074,0,211.9963,0
2015-03-21 18:38:52.040,0,1704.487,22.54812
2015-03-21 18:39:07.789,0,83.81841,0
2015-03-21 18:39:24.771,5.15838,734.8925,0.4239765
2015-03-21 18:39:40.720,5.417076,451.423,10.87177
2015-03-21 18:39:56.474,0,761.7034,121.3774
2015-03-21 18:40:12.395,0,464.7445,37.68606
2015-03-21 18:40:29.221,0,0,11.01893
2015-03-21 18:40:45.284,6.910249,11017.66,126.3642
2015-03-21 18:41:01.151,0,234.443,158.665
2015-03-21 18:41:25.329,1.637916,4213.241,31.74083
2015-03-21 18:41:41.039,1.29846,568.3816,27.57317
2015-03-21 18:41:57.288,0,0,32.93746
2015-03-21 18:42:13.247,0,75.1569,0
2015-03-21 18:42:30.205,0,35.38247,0
2015-03-21 18:42:46.364,0,527.0948,0
2015-03-21 18:43:02.366,0,652.4069,0
2015-03-21 18:43:18.277,7.806357,9401.381,212.9966
2015-03-21 18:43:34.381,0,158.5652,14.90274
2015-03-21 18:43:50.339,0,676.7889,0
2015-03-21 18:44:08.625,9.515383,12907.98,88.72274
2015-03-21 18:44:24.396,16.093,191.0616,100.2864
2015-03-21 18:44:40.236,0,6450.132,0
2015-03-21 18:44:55.956,38.5092,0,0
2015-03-21 18:45:11.795,1.136478,231.0839,66.25668
2015-03-21 18:45:28.571,14.37766,1855.076,13.26894
2015-03-21 18:45:44.396,12.35983,4463.149,296.4842
2015-03-21 18:46:00.272,0.2645502,49.28192,0.7180648
2015-03-21 18:46:16.083,0,1221.898,0
2015-03-21 18:46:39.925,10.5192,531.5972,6.819866
2015-03-21 18:46:55.845,0.5276489,1934.7,37.68921
2015-03-21 18:47:11.829,0,70.72027,0
2015-03-21 18:47:28.236,16.16355,0,26.47604
2015-03-21 18:47:44.183,0.7148467,711.122,34.80175
2015-03-21 18:48:00.095,0,0,37.67023
2015-03-21 18:48:15.971,0,161.9026,15.07916
2015-03-21 18:48:31.992,0,0,0
2015-03-21 18:48:48.057,0,0,22.41015
2015-03-21 18:49:04.067,0,0,0
2015-03-21 18:49:19.957,0,332.2819,0
2015-03-21 18:49:36.135,0,207.4313,0
2015-03-21 18:49:51.863,0,0,0
2015-03-21 18:50:07.790,0,0,0
2015-03-21 18:50:23.635,0,0,0
2015-03-21 18:50:39.707,0,238.9137,14.93211
2015-03-21 18:50:55.592,0,0,0
2015-03-21 18:51:11.568,0,0,0
2015-03-21 18:51:34.043,10.67823,0,10.67823
2015-03-21 18:51:49.894,0,0,0
2015-03-21 18:52:05.771,0,3778.996,0
2015-03-21 18:52:21.694,0,604.4149,0
2015-03-21 18:52:37.381,0,168.2925,0
2015-03-21 18:52:53.266,0,0,0
2015-03-21 18:53:09.227,0,0,0
2015-03-21 18:53:25.233,0,3748.438,0
2015-03-21 18:53:41.484,0,0,0
2015-03-21 18:53:57.368,0,0,0
2015-03-21 18:54:13.269,0,0,0
2015-03-21 18:54:29.135,0,0,0
2015-03-21 18:54:44.747,0,0,0
2015-03-21 18:55:00.530,0,0,0
2015-03-21 18:55:16.222,0,0,0
2015-03-21 18:55:32.400,0,0,0
2015-03-21 18:55:48.182,0,0,0
2015-03-21 18:56:04.018,0,0,0
2015-03-21 18:56:19.765,0,0,0
