date,SerenaWilliams,HeatherWatson
2015-07-03 18:59:01.799,55.40166,46.08295
2015-07-03 18:59:14.433,64.30868,36.63004
2015-07-03 18:59:26.970,65.78947,35.84229
2015-07-03 18:59:39.398,65.14658,38.75969
2015-07-03 18:59:51.756,74.34944,26.49007
2015-07-03 19:00:04.437,73.80074,26.14379
2015-07-03 19:00:16.979,73.26007,27.77778
2015-07-03 19:00:29.350,74.62687,27.39726
2015-07-03 19:00:41.790,82.30453,17.69912
2015-07-03 19:00:54.372,81.63265,18.51852
2015-07-03 19:01:06.942,82.30453,17.54386
2015-07-03 19:01:19.192,76.62835,21.16402
2015-07-03 19:01:31.578,76.62835,21.73913
2015-07-03 19:01:44.193,75.75758,24.69136
2015-07-03 19:01:56.555,80.97166,19.80198
2015-07-03 19:02:08.766,81.63265,18.69159
2015-07-03 19:02:21.057,74.34944,25.80645
2015-07-03 19:02:33.604,74.90637,24.09639
2015-07-03 19:02:46.202,80.97166,20
2015-07-03 19:02:58.546,80.97166,18.86792
2015-07-03 19:03:10.761,85.83691,15.15152
2015-07-03 19:03:23.145,85.83691,16.39344
2015-07-03 19:03:35.542,84.38819,19.70443
2015-07-03 19:03:47.752,80.97166,21.2766
2015-07-03 19:03:59.993,81.30081,19.23077
2015-07-03 19:04:12.562,72.72727,25.15723
2015-07-03 19:04:25.011,72.9927,23.39181
2015-07-03 19:04:37.592,70.92199,27.39726
2015-07-03 19:04:50.153,68.49315,34.18803
2015-07-03 19:05:02.833,81.30081,19.04762
2015-07-03 19:05:15.398,81.63265,18.34862
2015-07-03 19:05:27.630,85.83691,15.15152
2015-07-03 19:05:39.932,85.83691,12.65823
2015-07-03 19:05:52.358,85.83691,21.50538
2015-07-03 19:06:04.591,80.97166,21.97802
2015-07-03 19:06:16.896,81.30081,26.31579
2015-07-03 19:06:29.339,86.58009,13.33333
2015-07-03 19:06:42.044,85.83691,14.08451
2015-07-03 19:06:54.366,85.83691,16.12903
2015-07-03 19:07:06.566,85.10638,15.15152
2015-07-03 19:07:18.729,88.88889,11.49425
2015-07-03 19:07:31.149,88.88889,11.49425
2015-07-03 19:07:43.554,88.88889,11.23596
2015-07-03 19:07:55.982,88.88889,11.49425
2015-07-03 19:08:08.341,88.88889,11.49425
2015-07-03 19:08:20.554,88.88889,11.49425
2015-07-03 19:08:32.767,88.10573,11.90476
2015-07-03 19:08:44.999,88.10573,12.5
2015-07-03 19:08:57.399,88.10573,12.5
2015-07-03 19:09:09.800,88.10573,14.08451
2015-07-03 19:09:22.283,91.3242,10.41667
2015-07-03 19:09:34.563,91.3242,10.6383
2015-07-03 19:09:46.746,88.10573,12.65823
2015-07-03 19:09:59.171,88.10573,11.36364
2015-07-03 19:10:11.361,85.10638,14.49275
2015-07-03 19:10:23.184,84.38819,15.87302
2015-07-03 19:10:35.316,82.30453,17.3913
2015-07-03 19:10:47.342,80.64516,18.69159
2015-07-03 19:10:59.164,80.97166,19.04762
2015-07-03 19:11:11.007,78.125,22.34637
2015-07-03 19:11:23.242,77.82101,22.22222
2015-07-03 19:11:35.218,77.22008,23.52941
2015-07-03 19:11:47.398,76.62835,22.22222
2015-07-03 19:11:59.387,75.4717,24.09639
2015-07-03 19:12:11.554,76.62835,23.25581
2015-07-03 19:12:23.409,70.42254,30.07519
2015-07-03 19:12:35.586,68.96552,29.85075
2015-07-03 19:12:47.313,70.17544,28.98551
2015-07-03 19:12:59.394,68.02721,31.49606
2015-07-03 19:13:11.564,66.88963,32.36246
2015-07-03 19:13:23.404,57.63689,41.49378
2015-07-03 19:13:35.573,56.17978,44.24779
2015-07-03 19:13:47.615,44.64286,54.49591
2015-07-03 19:13:59.767,41.66667,55.09642
2015-07-03 19:14:11.787,43.85965,56.65722
2015-07-03 19:14:23.994,34.96503,65.14658
2015-07-03 19:14:36.200,34.96503,65.14658
2015-07-03 19:14:48.187,35.97122,64.30868
2015-07-03 19:15:00.379,36.23188,64.30868
2015-07-03 19:15:12.599,41.15226,63.69427
2015-07-03 19:15:24.982,35.84229,64.72492
2015-07-03 19:15:37.126,35.46099,64.30868
2015-07-03 19:15:49.384,37.31343,63.69427
2015-07-03 19:16:01.151,37.87879,62.3053
2015-07-03 19:16:13.173,42.55319,59.70149
2015-07-03 19:16:25.364,47.16981,51.67959
2015-07-03 19:16:37.441,49.01961,51.1509
2015-07-03 19:16:49.386,37.73585,63.29114
2015-07-03 19:17:01.585,41.49378,62.69592
2015-07-03 19:17:13.815,52.21932,48.54369
2015-07-03 19:17:25.856,52.08333,48.30918
2015-07-03 19:17:37.976,55.55556,48.07692
2015-07-03 19:17:49.963,66.22517,32.46753
2015-07-03 19:18:01.940,65.14658,38.46154
2015-07-03 19:18:13.774,65.35948,40
2015-07-03 19:18:25.991,55.86592,45.6621
2015-07-03 19:18:38.207,55.86592,44.05286
2015-07-03 19:18:50.365,38.46154,62.3053
2015-07-03 19:19:02.398,38.16794,62.3053
2015-07-03 19:19:14.376,43.85965,53.19149
2015-07-03 19:19:26.391,56.49718,42.55319
2015-07-03 19:19:38.350,56.33803,43.47826
2015-07-03 19:19:50.153,38.46154,61.9195
2015-07-03 19:20:02.608,38.16794,60.79027
2015-07-03 19:20:14.591,56.65722,43.10345
2015-07-03 19:20:26.772,56.98006,42.91845
2015-07-03 19:20:38.785,77.22008,23.66864
2015-07-03 19:20:50.781,75.4717,24.09639
2015-07-03 19:21:03.053,74.90637,25.15723
2015-07-03 19:21:15.046,79.68127,20.61856
2015-07-03 19:21:27.207,79.68127,19.60784
2015-07-03 19:21:39.201,83.68201,16.39344
2015-07-03 19:21:51.163,86.58009,13.88889
2015-07-03 19:22:03.160,86.58009,13.33333
2015-07-03 19:22:15.136,86.58009,12.98701
2015-07-03 19:22:27.022,86.58009,13.51351
2015-07-03 19:22:39.023,86.58009,13.88889
2015-07-03 19:22:51.180,86.58009,13.33333
2015-07-03 19:23:03.157,86.58009,12.98701
2015-07-03 19:23:15.036,86.58009,13.33333
2015-07-03 19:23:27.181,87.33624,13.15789
2015-07-03 19:23:39.188,86.58009,12.98701
2015-07-03 19:23:51.246,86.58009,13.33333
2015-07-03 19:24:03.369,82.98755,16.94915
2015-07-03 19:24:15.328,79.68127,21.05263
2015-07-03 19:24:27.425,79.05138,21.50538
2015-07-03 19:24:39.378,82.30453,18.51852
2015-07-03 19:24:51.394,81.96721,18.86792
2015-07-03 19:25:03.601,81.96721,18.34862
2015-07-03 19:25:15.571,81.96721,18.86792
2015-07-03 19:25:27.547,87.33624,12.98701
2015-07-03 19:25:39.386,87.33624,12.65823
2015-07-03 19:25:51.370,86.95652,12.65823
2015-07-03 19:26:03.371,93.45794,5.970149
2015-07-03 19:26:15.405,93.02326,7.017544
2015-07-03 19:26:27.384,93.89671,7.518797
2015-07-03 19:26:39.583,87.33624,12.34568
2015-07-03 19:26:51.815,87.33624,13.69863
2015-07-03 19:27:03.817,93.02326,7.272727
2015-07-03 19:27:15.975,93.02326,7.017544
2015-07-03 19:27:28.205,93.89671,5.970149
2015-07-03 19:27:40.144,93.89671,6.25
2015-07-03 19:27:51.970,87.33624,12.19512
2015-07-03 19:28:04.077,87.33624,12.98701
2015-07-03 19:28:16.009,87.33624,12.98701
2015-07-03 19:28:28.184,87.33624,12.98701
2015-07-03 19:28:40.345,93.02326,6.896552
2015-07-03 19:28:52.144,93.02326,6.779661
2015-07-03 19:29:03.985,93.89671,6.557377
2015-07-03 19:29:15.974,93.89671,6.349206
2015-07-03 19:29:28.192,96.15385,1.208459
